region,code,year,production_tonnes
Nicaragua,NIC,1962,29800.0
Nicaragua,NIC,1963,26200.0
Nicaragua,NIC,1964,40200.0
Nicaragua,NIC,1965,31500.0
Nicaragua,NIC,1966,24921.0
Nicaragua,NIC,1967,33233.0
Nicaragua,NIC,1968,30246.0
Nicaragua,NIC,1969,33904.0
Nicaragua,NIC,1970,39418.0
Nicaragua,NIC,1971,42013.0
Nicaragua,NIC,1972,35073.0
Nicaragua,NIC,1973,36694.0
Nicaragua,NIC,1974,40972.0
Nicaragua,NIC,1975,49137.0
Nicaragua,NIC,1976,56580.0
Nicaragua,NIC,1977,55200.0
Nicaragua,NIC,1978,65092.0
Nicaragua,NIC,1979,56304.0
Nicaragua,NIC,1980,59107.0
Nicaragua,NIC,1981,61087.0
Nicaragua,NIC,1982,72145.0
Nicaragua,NIC,1983,49205.0
Nicaragua,NIC,1984,51290.0
Nicaragua,NIC,1985,35360.0
Nicaragua,NIC,1986,43332.0
Nicaragua,NIC,1987,38626.0
Nicaragua,NIC,1988,43447.0
Nicaragua,NIC,1989,45167.0
Nicaragua,NIC,1990,27996.0
Nicaragua,NIC,1991,47421.0
Nicaragua,NIC,1992,44505.0
Nicaragua,NIC,1993,41818.0
Nicaragua,NIC,1994,40551.0
Nicaragua,NIC,1995,54587.0
Nicaragua,NIC,1996,49900.0
Nicaragua,NIC,1997,65169.0
Nicaragua,NIC,1998,65420.0
Nicaragua,NIC,1999,91791.0
Nicaragua,NIC,2000,82206.0
Nicaragua,NIC,2001,66799.0
Nicaragua,NIC,2002,60235.0
Nicaragua,NIC,2003,82727.0
Nicaragua,NIC,2004,57533.0
Nicaragua,NIC,2005,95455.0
Nicaragua,NIC,2006,70455.0
Nicaragua,NIC,2007,100000.0
Nicaragua,NIC,2008,75957.0
Nicaragua,NIC,2009,92204.55
Nicaragua,NIC,2010,78712.27
Nicaragua,NIC,2011,103881.73
Nicaragua,NIC,2012,86943.73
Nicaragua,NIC,2013,84146.33
Nicaragua,NIC,2014,86089.58
Nicaragua,NIC,2015,95254.51
Nicaragua,NIC,2016,122470.09
Nicaragua,NIC,2017,128111.06
Nicaragua,NIC,2018,141931.0
Nicaragua,NIC,2019,156902.0
Nicaragua,NIC,2020,154409.88
Nicaragua,NIC,2021,165558.38
Nicaragua,NIC,2022,170180.53
Nicaragua,NIC,2023,143336.66
Nigeria,NGA,1961,1100.0
Nigeria,NGA,1962,2000.0
Nigeria,NGA,1963,2000.0
Nigeria,NGA,1964,3000.0
Nigeria,NGA,1965,3000.0
Nigeria,NGA,1966,4000.0
Nigeria,NGA,1967,1712.0
Nigeria,NGA,1968,2360.0
Nigeria,NGA,1969,4776.0
Nigeria,NGA,1970,2826.0
Nigeria,NGA,1971,3600.0
Nigeria,NGA,1972,4171.0
Nigeria,NGA,1973,2300.0
Nigeria,NGA,1974,2400.0
Nigeria,NGA,1975,3000.0
Nigeria,NGA,1976,3000.0
Nigeria,NGA,1977,3100.0
Nigeria,NGA,1978,3100.0
Nigeria,NGA,1979,3200.0
Nigeria,NGA,1980,3500.0
Nigeria,NGA,1981,3000.0
Nigeria,NGA,1982,3000.0
Nigeria,NGA,1983,3000.0
Nigeria,NGA,1984,4000.0
Nigeria,NGA,1985,6000.0
Nigeria,NGA,1986,1200.0
Nigeria,NGA,1987,1500.0
Nigeria,NGA,1988,1570.0
Nigeria,NGA,1989,2570.0
Nigeria,NGA,1990,3030.0
Nigeria,NGA,1991,3200.0
Nigeria,NGA,1992,3380.0
Nigeria,NGA,1993,3580.0
Nigeria,NGA,1994,3720.0
Nigeria,NGA,1995,3090.0
Nigeria,NGA,1996,3780.0
Nigeria,NGA,1997,3700.0
Nigeria,NGA,1998,3700.0
Nigeria,NGA,1999,3750.0
Nigeria,NGA,2000,3830.0
Nigeria,NGA,2001,3850.0
Nigeria,NGA,2002,4100.0
Nigeria,NGA,2003,4360.0
Nigeria,NGA,2004,4660.0
Nigeria,NGA,2005,4990.0
Nigeria,NGA,2006,5340.0
Nigeria,NGA,2007,2520.0
Nigeria,NGA,2008,3000.0
Nigeria,NGA,2009,2040.0
Nigeria,NGA,2010,2400.0
Nigeria,NGA,2011,2524.57
Nigeria,NGA,2012,2416.92
Nigeria,NGA,2013,2100.0
Nigeria,NGA,2014,1972.17
Nigeria,NGA,2015,1754.52
Nigeria,NGA,2016,1942.23
Nigeria,NGA,2017,1889.64
Nigeria,NGA,2018,1862.13
Nigeria,NGA,2019,1852.02
Nigeria,NGA,2020,1806.08
Nigeria,NGA,2021,1798.95
Nigeria,NGA,2022,1819.02
Nigeria,NGA,2023,1808.01
Nigeria,NGA,2024,1808.66
North America,OWID_NAM,1961,607447.0
North America,OWID_NAM,1962,634151.0
North America,OWID_NAM,1963,625734.0
North America,OWID_NAM,1964,655442.0
North America,OWID_NAM,1965,652875.0
North America,OWID_NAM,1966,675987.0
North America,OWID_NAM,1967,753987.0
North America,OWID_NAM,1968,716618.0
North America,OWID_NAM,1969,715534.0
North America,OWID_NAM,1970,714770.0
North America,OWID_NAM,1971,759674.0
North America,OWID_NAM,1972,775856.0
North America,OWID_NAM,1973,804639.0
North America,OWID_NAM,1974,842357.0
North America,OWID_NAM,1975,838274.0
North America,OWID_NAM,1976,834112.0
North America,OWID_NAM,1977,817393.0
North America,OWID_NAM,1978,900761.0
North America,OWID_NAM,1979,941451.0
North America,OWID_NAM,1980,957828.0
North America,OWID_NAM,1981,1018936.0
North America,OWID_NAM,1982,1024894.0
North America,OWID_NAM,1983,1049523.0
North America,OWID_NAM,1984,1019037.0
North America,OWID_NAM,1985,985653.0
North America,OWID_NAM,1986,1114649.0
North America,OWID_NAM,1987,1087832.0
North America,OWID_NAM,1988,1166883.0
North America,OWID_NAM,1989,1121190.0
North America,OWID_NAM,1990,1239299.0
North America,OWID_NAM,1991,1131780.0
North America,OWID_NAM,1992,1182300.0
North America,OWID_NAM,1993,1111815.0
North America,OWID_NAM,1994,1103158.0
North America,OWID_NAM,1995,1130847.2
North America,OWID_NAM,1996,1236880.0
North America,OWID_NAM,1997,1236901.5
North America,OWID_NAM,1998,1167007.9
North America,OWID_NAM,1999,1264137.9
North America,OWID_NAM,2000,1319208.8
North America,OWID_NAM,2001,1209511.4
North America,OWID_NAM,2002,1138614.8
North America,OWID_NAM,2003,1137650.8
North America,OWID_NAM,2004,1122770.1
North America,OWID_NAM,2005,1163022.5
North America,OWID_NAM,2006,1112310.4
North America,OWID_NAM,2007,1212133.4
North America,OWID_NAM,2008,1152179.0
North America,OWID_NAM,2009,1106629.8
North America,OWID_NAM,2010,1104229.2
North America,OWID_NAM,2011,1149567.2
North America,OWID_NAM,2012,1238112.2
North America,OWID_NAM,2013,1009988.44
North America,OWID_NAM,2014,996373.06
North America,OWID_NAM,2015,1002732.4
North America,OWID_NAM,2016,1052222.8
North America,OWID_NAM,2017,1159181.8
North America,OWID_NAM,2018,1202565.4
North America,OWID_NAM,2019,1168232.5
North America,OWID_NAM,2020,1107536.1
North America,OWID_NAM,2021,1172402.4
North America,OWID_NAM,2022,1096894.0
North America,OWID_NAM,2023,1107327.9
North America,OWID_NAM,2024,887887.25
Northern America (FAO),,1961,3100.0
Northern America (FAO),,1962,4900.0
Northern America (FAO),,1963,2400.0
Northern America (FAO),,1964,3600.0
Northern America (FAO),,1965,2722.0
Northern America (FAO),,1966,2918.0
Northern America (FAO),,1967,1974.0
Northern America (FAO),,1968,2068.0
Northern America (FAO),,1969,1498.0
Northern America (FAO),,1970,1560.0
Northern America (FAO),,1971,1063.0
Northern America (FAO),,1972,1321.0
Northern America (FAO),,1973,1103.0
Northern America (FAO),,1974,559.0
Northern America (FAO),,1975,675.0
Northern America (FAO),,1976,770.0
Northern America (FAO),,1977,823.0
Northern America (FAO),,1978,610.0
Northern America (FAO),,1979,794.0
Northern America (FAO),,1980,522.0
Northern America (FAO),,1981,802.0
Northern America (FAO),,1982,360.0
Northern America (FAO),,1983,1016.0
Northern America (FAO),,1984,635.0
Northern America (FAO),,1985,671.0
Northern America (FAO),,1986,1088.0
Northern America (FAO),,1987,653.0
Northern America (FAO),,1988,725.0
Northern America (FAO),,1989,1160.0
Northern America (FAO),,1990,1016.0
Northern America (FAO),,1991,1016.0
Northern America (FAO),,1992,871.0
Northern America (FAO),,1993,1056.0
Northern America (FAO),,1994,1560.0
Northern America (FAO),,1995,1960.0
Northern America (FAO),,1996,2320.0
Northern America (FAO),,1997,3260.0
Northern America (FAO),,1998,3450.0
Northern America (FAO),,1999,3630.0
Northern America (FAO),,2000,3950.0
Northern America (FAO),,2001,3630.0
Northern America (FAO),,2002,3400.0
Northern America (FAO),,2003,3760.0
Northern America (FAO),,2004,2540.0
Northern America (FAO),,2005,3719.0
Northern America (FAO),,2006,3311.0
Northern America (FAO),,2007,3400.0
Northern America (FAO),,2008,3950.0
Northern America (FAO),,2009,3950.0
Northern America (FAO),,2010,3990.0
Northern America (FAO),,2011,3447.0
Northern America (FAO),,2012,3175.0
Northern America (FAO),,2013,3175.0
Northern America (FAO),,2014,3670.0
Northern America (FAO),,2015,2390.0
Northern America (FAO),,2016,1960.0
Northern America (FAO),,2017,2200.0
Northern America (FAO),,2018,2490.0
Northern America (FAO),,2019,2320.0
Northern America (FAO),,2020,1960.0
Northern America (FAO),,2021,4709.0
Northern America (FAO),,2022,3759.0
Northern America (FAO),,2023,3121.0
Northern America (FAO),,2024,3817.0
Oceania,OWID_OCE,1961,5241.0
Oceania,OWID_OCE,1962,6872.0
Oceania,OWID_OCE,1963,8009.0
Oceania,OWID_OCE,1964,10469.0
Oceania,OWID_OCE,1965,11925.0
Oceania,OWID_OCE,1966,14056.0
Oceania,OWID_OCE,1967,17850.0
Oceania,OWID_OCE,1968,16038.0
Oceania,OWID_OCE,1969,23594.0
Oceania,OWID_OCE,1970,28668.0
Oceania,OWID_OCE,1971,28370.0
Oceania,OWID_OCE,1972,30408.0
Oceania,OWID_OCE,1973,36601.0
Oceania,OWID_OCE,1974,35124.0
Oceania,OWID_OCE,1975,38710.0
Oceania,OWID_OCE,1976,41165.0
Oceania,OWID_OCE,1977,38944.0
Oceania,OWID_OCE,1978,46679.0
Oceania,OWID_OCE,1979,50498.0
Oceania,OWID_OCE,1980,55691.0
Oceania,OWID_OCE,1981,50658.0
Oceania,OWID_OCE,1982,41584.0
Oceania,OWID_OCE,1983,56523.0
Oceania,OWID_OCE,1984,44161.0
Oceania,OWID_OCE,1985,56954.0
Oceania,OWID_OCE,1986,44934.0
Oceania,OWID_OCE,1987,63081.0
Oceania,OWID_OCE,1988,62224.0
Oceania,OWID_OCE,1989,66080.0
Oceania,OWID_OCE,1990,61014.0
Oceania,OWID_OCE,1991,47728.81
Oceania,OWID_OCE,1992,50831.68
Oceania,OWID_OCE,1993,63843.81
Oceania,OWID_OCE,1994,67266.91
Oceania,OWID_OCE,1995,59712.86
Oceania,OWID_OCE,1996,65223.48
Oceania,OWID_OCE,1997,64666.82
Oceania,OWID_OCE,1998,81085.87
Oceania,OWID_OCE,1999,83189.36
Oceania,OWID_OCE,2000,83109.19
Oceania,OWID_OCE,2001,63853.42
Oceania,OWID_OCE,2002,65201.58
Oceania,OWID_OCE,2003,69391.5
Oceania,OWID_OCE,2004,59948.13
Oceania,OWID_OCE,2005,76174.22
Oceania,OWID_OCE,2006,48518.24
Oceania,OWID_OCE,2007,58173.59
Oceania,OWID_OCE,2008,61783.86
Oceania,OWID_OCE,2009,60322.09
Oceania,OWID_OCE,2010,52308.44
Oceania,OWID_OCE,2011,84967.29
Oceania,OWID_OCE,2012,43706.34
Oceania,OWID_OCE,2013,49770.94
Oceania,OWID_OCE,2014,56981.18
Oceania,OWID_OCE,2015,58060.05
Oceania,OWID_OCE,2016,53802.73
Oceania,OWID_OCE,2017,47063.05
Oceania,OWID_OCE,2018,53239.61
Oceania,OWID_OCE,2019,45210.27
Oceania,OWID_OCE,2020,40580.15
Oceania,OWID_OCE,2021,47959.91
Oceania,OWID_OCE,2022,40880.37
Oceania,OWID_OCE,2023,58879.17
Oceania,OWID_OCE,2024,50477.99
Oceania (FAO),,1961,5241.0
Oceania (FAO),,1962,6872.0
Oceania (FAO),,1963,8009.0
Oceania (FAO),,1964,10469.0
Oceania (FAO),,1965,11925.0
Oceania (FAO),,1966,14056.0
Oceania (FAO),,1967,17850.0
Oceania (FAO),,1968,16038.0
Oceania (FAO),,1969,23594.0
Oceania (FAO),,1970,28668.0
Oceania (FAO),,1971,28370.0
Oceania (FAO),,1972,30408.0
Oceania (FAO),,1973,36601.0
Oceania (FAO),,1974,35124.0
Oceania (FAO),,1975,38710.0
Oceania (FAO),,1976,41165.0
Oceania (FAO),,1977,38944.0
Oceania (FAO),,1978,46679.0
Oceania (FAO),,1979,50498.0
Oceania (FAO),,1980,55691.0
Oceania (FAO),,1981,50658.0
Oceania (FAO),,1982,41584.0
Oceania (FAO),,1983,56523.0
Oceania (FAO),,1984,44161.0
Oceania (FAO),,1985,56954.0
Oceania (FAO),,1986,44934.0
Oceania (FAO),,1987,63081.0
Oceania (FAO),,1988,62224.0
Oceania (FAO),,1989,66080.0
Oceania (FAO),,1990,61014.0
Oceania (FAO),,1991,47728.81
Oceania (FAO),,1992,50831.68
Oceania (FAO),,1993,63843.81
Oceania (FAO),,1994,67266.91
Oceania (FAO),,1995,59712.86
Oceania (FAO),,1996,65223.48
Oceania (FAO),,1997,64666.82
Oceania (FAO),,1998,81085.87
Oceania (FAO),,1999,83189.36
Oceania (FAO),,2000,83109.18
Oceania (FAO),,2001,63853.42
Oceania (FAO),,2002,65201.58
Oceania (FAO),,2003,69391.51
Oceania (FAO),,2004,59948.13
Oceania (FAO),,2005,76174.21
Oceania (FAO),,2006,48518.24
Oceania (FAO),,2007,58173.59
Oceania (FAO),,2008,61783.86
Oceania (FAO),,2009,60322.09
Oceania (FAO),,2010,52308.43
Oceania (FAO),,2011,84967.29
Oceania (FAO),,2012,43706.34
Oceania (FAO),,2013,49770.94
Oceania (FAO),,2014,56981.19
Oceania (FAO),,2015,58060.05
Oceania (FAO),,2016,53802.73
Oceania (FAO),,2017,47063.05
Oceania (FAO),,2018,53239.61
Oceania (FAO),,2019,45210.26
Oceania (FAO),,2020,40580.15
Oceania (FAO),,2021,47959.91
Oceania (FAO),,2022,40880.37
Oceania (FAO),,2023,58879.17
Oceania (FAO),,2024,50477.98
Panama,PAN,1961,5000.0
Panama,PAN,1962,4400.0
Panama,PAN,1963,4500.0
Panama,PAN,1964,4300.0
Panama,PAN,1965,4300.0
Panama,PAN,1966,5000.0
Panama,PAN,1967,5166.0
Panama,PAN,1968,4500.0
Panama,PAN,1969,5139.0
Panama,PAN,1970,4436.0
Panama,PAN,1971,5307.0
Panama,PAN,1972,4944.0
Panama,PAN,1973,4318.0
Panama,PAN,1974,4504.0
Panama,PAN,1975,4801.0
Panama,PAN,1976,4677.0
Panama,PAN,1977,5516.0
Panama,PAN,1978,6146.0
Panama,PAN,1979,6100.0
Panama,PAN,1980,7272.0
Panama,PAN,1981,7062.0
Panama,PAN,1982,8142.0
Panama,PAN,1983,8854.0
Panama,PAN,1984,10750.0
Panama,PAN,1985,9390.0
Panama,PAN,1986,10596.0
Panama,PAN,1987,10160.0
Panama,PAN,1988,10274.0
Panama,PAN,1989,9757.0
Panama,PAN,1990,11547.0
Panama,PAN,1991,12174.0
Panama,PAN,1992,10945.0
Panama,PAN,1993,9766.0
Panama,PAN,1994,10400.0
Panama,PAN,1995,11702.0
Panama,PAN,1996,11113.0
Panama,PAN,1997,10527.0
Panama,PAN,1998,11435.0
Panama,PAN,1999,12024.0
Panama,PAN,2000,10255.0
Panama,PAN,2001,15074.0
Panama,PAN,2002,11390.0
Panama,PAN,2003,11586.5
Panama,PAN,2004,12778.8
Panama,PAN,2005,13153.0
Panama,PAN,2006,12844.0
Panama,PAN,2007,13790.0
Panama,PAN,2008,13324.0
Panama,PAN,2009,12961.0
Panama,PAN,2010,12470.0
Panama,PAN,2011,9826.0
Panama,PAN,2012,10049.0
Panama,PAN,2013,7096.0
Panama,PAN,2014,6688.0
Panama,PAN,2015,7464.0
Panama,PAN,2016,6135.0
Panama,PAN,2017,6588.0
Panama,PAN,2018,5579.0
Panama,PAN,2019,8371.0
Panama,PAN,2020,6254.0
Panama,PAN,2021,6020.0
Panama,PAN,2022,6189.06
Panama,PAN,2023,6445.13
Panama,PAN,2024,6318.02
Papua New Guinea,PNG,1961,2520.0
Papua New Guinea,PNG,1962,4140.0
Papua New Guinea,PNG,1963,5280.0
Papua New Guinea,PNG,1964,7500.0
Papua New Guinea,PNG,1965,9240.0
Papua New Guinea,PNG,1966,11700.0
Papua New Guinea,PNG,1967,15720.0
Papua New Guinea,PNG,1968,14570.0
Papua New Guinea,PNG,1969,21478.0
Papua New Guinea,PNG,1970,27495.0
Papua New Guinea,PNG,1971,26967.0
Papua New Guinea,PNG,1972,29015.0
Papua New Guinea,PNG,1973,34798.0
Papua New Guinea,PNG,1974,34084.0
Papua New Guinea,PNG,1975,36945.0
Papua New Guinea,PNG,1976,39466.0
Papua New Guinea,PNG,1977,38224.0
Papua New Guinea,PNG,1978,45945.0
Papua New Guinea,PNG,1979,49532.0
Papua New Guinea,PNG,1980,54762.0
Papua New Guinea,PNG,1981,49837.0
Papua New Guinea,PNG,1982,41108.0
Papua New Guinea,PNG,1983,55894.0
Papua New Guinea,PNG,1984,43675.0
Papua New Guinea,PNG,1985,56206.0
Papua New Guinea,PNG,1986,44310.0
Papua New Guinea,PNG,1987,62520.0
Papua New Guinea,PNG,1988,62000.0
Papua New Guinea,PNG,1989,65640.0
Papua New Guinea,PNG,1990,60000.0
Papua New Guinea,PNG,1991,47220.0
Papua New Guinea,PNG,1992,50460.0
Papua New Guinea,PNG,1993,63540.0
Papua New Guinea,PNG,1994,67136.0
Papua New Guinea,PNG,1995,59589.0
Papua New Guinea,PNG,1996,65091.0
Papua New Guinea,PNG,1997,64524.0
Papua New Guinea,PNG,1998,80940.0
Papua New Guinea,PNG,1999,83040.0
Papua New Guinea,PNG,2000,83000.0
Papua New Guinea,PNG,2001,63720.0
Papua New Guinea,PNG,2002,65100.0
Papua New Guinea,PNG,2003,69300.0
Papua New Guinea,PNG,2004,59820.0
Papua New Guinea,PNG,2005,76080.0
Papua New Guinea,PNG,2006,48420.0
Papua New Guinea,PNG,2007,58080.0
Papua New Guinea,PNG,2008,61680.0
Papua New Guinea,PNG,2009,60240.0
Papua New Guinea,PNG,2010,52220.0
Papua New Guinea,PNG,2011,84870.0
Papua New Guinea,PNG,2012,43620.0
Papua New Guinea,PNG,2013,49680.0
Papua New Guinea,PNG,2014,56893.36
Papua New Guinea,PNG,2015,57982.28
Papua New Guinea,PNG,2016,53719.27
Papua New Guinea,PNG,2017,46980.0
Papua New Guinea,PNG,2018,53160.0
Papua New Guinea,PNG,2019,45129.0
Papua New Guinea,PNG,2020,40500.0
Papua New Guinea,PNG,2021,47880.0
Papua New Guinea,PNG,2022,40800.0
Papua New Guinea,PNG,2023,58800.0
Papua New Guinea,PNG,2024,50400.0
Paraguay,PRY,1961,6000.0
Paraguay,PRY,1962,6180.0
Paraguay,PRY,1963,7140.0
Paraguay,PRY,1964,7200.0
Paraguay,PRY,1965,6018.0
Paraguay,PRY,1966,6510.0
Paraguay,PRY,1967,7110.0
Paraguay,PRY,1968,7340.0
Paraguay,PRY,1969,6090.0
Paraguay,PRY,1970,4310.0
Paraguay,PRY,1971,5810.0
Paraguay,PRY,1972,7660.0
Paraguay,PRY,1973,6930.0
Paraguay,PRY,1974,8480.0
Paraguay,PRY,1975,8340.0
Paraguay,PRY,1976,3910.0
Paraguay,PRY,1977,6000.0
Paraguay,PRY,1978,7200.0
Paraguay,PRY,1979,7560.0
Paraguay,PRY,1980,7800.0
Paraguay,PRY,1981,12856.0
Paraguay,PRY,1982,13865.0
Paraguay,PRY,1983,15031.0
Paraguay,PRY,1984,18359.0
Paraguay,PRY,1985,18134.0
Paraguay,PRY,1986,19070.0
Paraguay,PRY,1987,18276.0
Paraguay,PRY,1988,18335.0
Paraguay,PRY,1989,17605.0
Paraguay,PRY,1990,17576.0
Paraguay,PRY,1991,4519.0
Paraguay,PRY,1992,4850.0
Paraguay,PRY,1993,4950.0
Paraguay,PRY,1994,5002.0
Paraguay,PRY,1995,4008.0
Paraguay,PRY,1996,4024.0
Paraguay,PRY,1997,4823.0
Paraguay,PRY,1998,4752.0
Paraguay,PRY,1999,4726.0
Paraguay,PRY,2000,3586.0
Paraguay,PRY,2001,2751.0
Paraguay,PRY,2002,2434.0
Paraguay,PRY,2003,3085.0
Paraguay,PRY,2004,3353.0
Paraguay,PRY,2005,2900.0
Paraguay,PRY,2006,3040.0
Paraguay,PRY,2007,3100.0
Paraguay,PRY,2008,273.0
Paraguay,PRY,2009,281.0
Paraguay,PRY,2010,370.0
Paraguay,PRY,2011,370.0
Paraguay,PRY,2012,370.0
Paraguay,PRY,2013,382.0
Paraguay,PRY,2014,386.0
Paraguay,PRY,2015,395.0
Paraguay,PRY,2016,395.0
Paraguay,PRY,2017,442.0
Paraguay,PRY,2018,441.0
Paraguay,PRY,2019,399.0
Paraguay,PRY,2020,381.0
Paraguay,PRY,2021,388.0
Paraguay,PRY,2022,394.55
Paraguay,PRY,2023,361.58
Paraguay,PRY,2024,363.19
Peru,PER,1961,42643.0
Peru,PER,1962,46356.0
Peru,PER,1963,48940.0
Peru,PER,1964,52740.0
Peru,PER,1965,48264.0
Peru,PER,1966,52380.0
Peru,PER,1967,52753.0
Peru,PER,1968,64652.0
Peru,PER,1969,68439.0
Peru,PER,1970,65368.0
Peru,PER,1971,70587.0
Peru,PER,1972,70195.0
Peru,PER,1973,70396.0
Peru,PER,1974,69855.0
Peru,PER,1975,65387.0
Peru,PER,1976,65445.0
Peru,PER,1977,80190.0
Peru,PER,1978,88166.0
Peru,PER,1979,105478.0
Peru,PER,1980,86177.0
Peru,PER,1981,79360.0
Peru,PER,1982,79422.0
Peru,PER,1983,85637.0
Peru,PER,1984,83357.0
Peru,PER,1985,90736.0
Peru,PER,1986,96054.0
Peru,PER,1987,98538.0
Peru,PER,1988,99414.0
Peru,PER,1989,105753.0
Peru,PER,1990,81142.0
Peru,PER,1991,82635.0
Peru,PER,1992,86519.0
Peru,PER,1993,85603.0
Peru,PER,1994,91340.0
Peru,PER,1995,96697.0
Peru,PER,1996,106520.0
Peru,PER,1997,133296.0
Peru,PER,1998,144763.0
Peru,PER,1999,167145.0
Peru,PER,2000,191651.0
Peru,PER,2001,196232.0
Peru,PER,2002,212770.0
Peru,PER,2003,203148.0
Peru,PER,2004,231447.0
Peru,PER,2005,188611.0
Peru,PER,2006,273178.0
Peru,PER,2007,225992.0
Peru,PER,2008,273780.0
Peru,PER,2009,243479.0
Peru,PER,2010,264605.0
Peru,PER,2011,331547.0
Peru,PER,2012,320163.56
Peru,PER,2013,256241.44
Peru,PER,2014,222047.0
Peru,PER,2015,251938.0
Peru,PER,2016,277760.4
Peru,PER,2017,337330.0
Peru,PER,2018,369622.0
Peru,PER,2019,363319.6
Peru,PER,2020,353205.75
Peru,PER,2021,363996.84
Peru,PER,2022,357346.4
Peru,PER,2023,366940.03
Peru,PER,2024,358993.78
Philippines,PHL,1961,32300.0
Philippines,PHL,1962,43100.0
Philippines,PHL,1963,32900.0
Philippines,PHL,1964,39311.0
Philippines,PHL,1965,44145.0
Philippines,PHL,1966,42793.0
Philippines,PHL,1967,44300.0
Philippines,PHL,1968,43862.0
Philippines,PHL,1969,44172.0
Philippines,PHL,1970,49017.0
Philippines,PHL,1971,49500.0
Philippines,PHL,1972,51600.0
Philippines,PHL,1973,50910.0
Philippines,PHL,1974,53031.0
Philippines,PHL,1975,91444.0
Philippines,PHL,1976,80800.0
Philippines,PHL,1977,105100.0
Philippines,PHL,1978,118750.0
Philippines,PHL,1979,115500.0
Philippines,PHL,1980,125285.0
Philippines,PHL,1981,146700.0
Philippines,PHL,1982,171400.0
Philippines,PHL,1983,146927.0
Philippines,PHL,1984,116755.0
Philippines,PHL,1985,135354.0
Philippines,PHL,1986,145301.0
Philippines,PHL,1987,140119.0
Philippines,PHL,1988,141892.0
Philippines,PHL,1989,155900.0
Philippines,PHL,1990,125659.0
Philippines,PHL,1991,125017.0
Philippines,PHL,1992,126832.0
Philippines,PHL,1993,124415.0
Philippines,PHL,1994,123553.0
Philippines,PHL,1995,127412.0
Philippines,PHL,1996,117226.0
Philippines,PHL,1997,120006.0
Philippines,PHL,1998,107802.0
Philippines,PHL,1999,104124.0
Philippines,PHL,2000,107557.0
Philippines,PHL,2001,112271.0
Philippines,PHL,2002,107080.0
Philippines,PHL,2003,106388.0
Philippines,PHL,2004,102865.0
Philippines,PHL,2005,105847.0
Philippines,PHL,2006,104093.0
Philippines,PHL,2007,97877.0
Philippines,PHL,2008,97428.0
Philippines,PHL,2009,96433.0
Philippines,PHL,2010,94536.0
Philippines,PHL,2011,88526.0
Philippines,PHL,2012,88943.0
Philippines,PHL,2013,78634.0
Philippines,PHL,2014,75454.0
Philippines,PHL,2015,72342.0
Philippines,PHL,2016,68822.93
Philippines,PHL,2017,62077.95
Philippines,PHL,2018,60312.76
Philippines,PHL,2019,60043.88
Philippines,PHL,2020,60640.95
Philippines,PHL,2021,60607.18
Philippines,PHL,2022,59962.36
Philippines,PHL,2023,60000.0
Philippines,PHL,2024,64000.0
Polynesia,OWID_PYA,1961,231.0
Polynesia,OWID_PYA,1962,406.0
Polynesia,OWID_PYA,1963,278.0
Polynesia,OWID_PYA,1964,331.0
Polynesia,OWID_PYA,1965,234.0
Polynesia,OWID_PYA,1966,334.0
Polynesia,OWID_PYA,1967,288.0
Polynesia,OWID_PYA,1968,350.0
Polynesia,OWID_PYA,1969,305.0
Polynesia,OWID_PYA,1970,262.0
Polynesia,OWID_PYA,1971,270.0
Polynesia,OWID_PYA,1972,160.0
Polynesia,OWID_PYA,1973,170.0
Polynesia,OWID_PYA,1974,180.0
Polynesia,OWID_PYA,1975,190.0
Polynesia,OWID_PYA,1976,124.0
Polynesia,OWID_PYA,1977,107.0
Polynesia,OWID_PYA,1978,147.0
Polynesia,OWID_PYA,1979,202.0
Polynesia,OWID_PYA,1980,190.0
Polynesia,OWID_PYA,1981,143.0
Polynesia,OWID_PYA,1982,78.0
Polynesia,OWID_PYA,1983,174.0
Polynesia,OWID_PYA,1984,97.0
Polynesia,OWID_PYA,1985,91.0
Polynesia,OWID_PYA,1986,50.0
Polynesia,OWID_PYA,1987,40.0
Polynesia,OWID_PYA,1988,39.0
Polynesia,OWID_PYA,1989,45.0
Polynesia,OWID_PYA,1990,39.0
Polynesia,OWID_PYA,1991,43.81
Polynesia,OWID_PYA,1992,37.68
Polynesia,OWID_PYA,1993,40.68
Polynesia,OWID_PYA,1994,44.69
Polynesia,OWID_PYA,1995,52.0
Polynesia,OWID_PYA,1996,57.0
Polynesia,OWID_PYA,1997,51.46
Polynesia,OWID_PYA,1998,50.02
Polynesia,OWID_PYA,1999,46.05
Polynesia,OWID_PYA,2000,46.18
Polynesia,OWID_PYA,2001,46.27
Polynesia,OWID_PYA,2002,46.38
Polynesia,OWID_PYA,2003,42.55
Polynesia,OWID_PYA,2004,37.41
Polynesia,OWID_PYA,2005,40.21
Polynesia,OWID_PYA,2006,43.28
Polynesia,OWID_PYA,2007,42.26
Polynesia,OWID_PYA,2008,41.01
Polynesia,OWID_PYA,2009,42.71
Polynesia,OWID_PYA,2010,44.81
Polynesia,OWID_PYA,2011,46.35
Polynesia,OWID_PYA,2012,47.05
Polynesia,OWID_PYA,2013,48.3
Polynesia,OWID_PYA,2014,46.38
Polynesia,OWID_PYA,2015,48.41
Polynesia,OWID_PYA,2016,48.48
Polynesia,OWID_PYA,2017,47.75
